trade_uid,motor_id,lado_norm,rotulo,ajuste_estrutura__mudanca_total_z,ajuste_estrutura__inicio_meio_z,ajuste_estrutura__meio_fim_z,ajuste_estrutura__volatilidade_z,ajuste_estrutura__nivel_final_z,ajuste_estrutura_compra__mudanca_total_z,ajuste_estrutura_compra__inicio_meio_z,ajuste_estrutura_compra__meio_fim_z,ajuste_estrutura_compra__volatilidade_z,ajuste_estrutura_compra__nivel_final_z,ajuste_estrutura_venda__mudanca_total_z,ajuste_estrutura_venda__inicio_meio_z,ajuste_estrutura_venda__meio_fim_z,ajuste_estrutura_venda__volatilidade_z,ajuste_estrutura_venda__nivel_final_z,confirmacoes_candidata__mudanca_total_z,confirmacoes_candidata__inicio_meio_z,confirmacoes_candidata__meio_fim_z,confirmacoes_candidata__volatilidade_z,confirmacoes_candidata__nivel_final_z,campanha_entradas__mudanca_total_z,campanha_entradas__inicio_meio_z,campanha_entradas__meio_fim_z,campanha_entradas__volatilidade_z,campanha_entradas__nivel_final_z,qtd_swings_confirmados__mudanca_total_z,qtd_swings_confirmados__inicio_meio_z,qtd_swings_confirmados__meio_fim_z,qtd_swings_confirmados__volatilidade_z,qtd_swings_confirmados__nivel_final_z,cluster
motor_operacional_c7_v3_1::20260726205823.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726210119.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726210320.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,1.9720265943665387,0.0,1.9720265943665387,0.0,1.9720265943665387,-2.485250608738542,-1.242625304369271,-1.242625304369271,0.0,0.0,1.9720265943665387,0.0,1.9720265943665387,0.0,1.9720265943665387,-2.009592381171251,0.0,-2.009592381171251,0.0,0.0,2.009592381171251,0.0,2.009592381171251,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260726210528.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,-1.224744871391589,-1.224744871391589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0206207261596574,1.0206207261596574,-2.0412414523193148,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726211044.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.6744907594765952,2.3607176581680838,-3.0352084176446783,0.0,-0.6744907594765952,1.686226898691488,2.3607176581680838,-0.6744907594765952,0.0,0.0,-2.110867565422989,-2.110867565422989,0.0,0.0,0.0,-2.396117549358718,-2.396117549358718,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726211145.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726211749.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-0.947961041913802,0.0,-0.947961041913802,0.0,-0.947961041913802,0.0,0.0,0.0,0.0,0.0,-0.947961041913802,0.0,-0.947961041913802,0.0,-0.947961041913802,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726212211.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.162508544024628,0.0,-2.162508544024628,0.0,-2.162508544024628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726212324.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726212723.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680838,1.686226898691488,0.6744907594765952,0.0,0.6744907594765952,2.2597761865901105,0.0,2.2597761865901105,0.0,2.2597761865901105,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260726212919.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,1.686226898691488,0.6744907594765952,0.0,0.6744907594765952,-2.107130750570548,-2.107130750570548,0.0,0.0,0.0,1.97930469074964,0.0,1.97930469074964,0.0,1.97930469074964,-1.011736139214893,0.3372453797382976,-1.3489815189531904,0.0,-0.6744907594765952,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260726213014.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,2.2360679774997894,0.0,2.2360679774997894,0.0,2.2360679774997894,-2.23606797749979,0.0,-2.23606797749979,0.0,-2.23606797749979,,,,,,-2.23606797749979,0.0,-2.23606797749979,0.0,-2.23606797749979,,,,,,1
motor_operacional_c7_v3_1::20260726214023.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.001784917802824,-2.001784917802824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726214743.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,-0.987838132400332,-0.987838132400332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.066211695163583,0.0,2.066211695163583,0.0,2.066211695163583,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726215304.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-1.9664621804041988,1.9664621804041988,0.0,0.0,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,3.0352084176446783,0.6744907594765952,2.3607176581680838,0.0,2.3607176581680838,0.0,2.420399416074408,-2.420399416074408,0.0,0.0,-2.0456108646377027,0.0,-2.0456108646377027,0.0,-2.0456108646377027,,,,,,0
motor_operacional_c7_v3_1::20260726215653.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.3372453797382976,-0.3372453797382976,0.0,0.0,0.0,2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,-2.023472278429786,-2.697963037906381,0.6744907594765952,0.0,0.0,2.047065262876636,0.0,2.047065262876636,0.0,2.047065262876636,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726220746.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,3.0352084176446783,2.3607176581680838,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726220932.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.023472278429786,-0.3372453797382976,-1.686226898691488,0.0,-1.686226898691488,1.044465935734187,0.0,1.044465935734187,0.0,1.044465935734187,-0.6078306738548309,-0.6078306738548309,0.0,0.0,0.0,2.100420126042015,0.0,2.100420126042015,0.0,2.100420126042015,2.0412414523193148,0.0,2.0412414523193148,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260726221319.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.558453898064263,0.558453898064263,0.0,0.0,0.0,2.3607176581680838,3.0352084176446783,-0.6744907594765952,0.0,1.686226898691488,-1.686226898691488,-2.3607176581680838,0.6744907594765952,0.0,-1.686226898691488,0.0,0.0,0.0,0.0,0.0,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260726221953.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-0.9178805716611594,0.9178805716611594,0.0,0.0,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,3.0352084176446783,0.0,3.0352084176446783,0.0,2.3607176581680838,0.0,0.0,0.0,0.0,0.0,-1.9793046907496403,0.0,-1.9793046907496403,0.0,-1.9793046907496403,,,,,,0
motor_operacional_c7_v3_1::20260726222829.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-3.0352084176446783,3.0352084176446783,0.0,0.6744907594765952,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,2.2597761865901105,0.0,2.2597761865901105,0.0,2.2597761865901105,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0
motor_operacional_c7_v3_1::20260726224159.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-1.686226898691488,-2.3607176581680838,0.6744907594765952,0.0,-1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.645982378306643,0.0,0.645982378306643,0.0,0.645982378306643,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726224858.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,-0.5141382716096871,0.5141382716096871,0.0,0.0,0.0,-2.396117549358718,2.396117549358718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396117549358718,-2.396117549358718,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726225153.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,2.827369571101165,0.0,2.827369571101165,0.0,2.827369571101165,-2.3607176581680838,0.6744907594765952,-3.0352084176446783,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,0.0,2.015325894623116,-2.015325894623116,0.0,-2.015325894623116,,,,,,1
motor_operacional_c7_v3_1::20260726230310.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,-1.686226898691488,2.3607176581680838,0.0,0.6744907594765952,-3.0352084176446783,-0.6744907594765952,-2.3607176581680838,0.0,-2.3607176581680838,3.0352084176446783,0.6744907594765952,2.3607176581680838,0.0,2.3607176581680838,0.0,2.396117549358718,-2.396117549358718,0.0,0.0,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260726231048.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.6744907594765952,-3.0352084176446783,0.0,-2.3607176581680838,0.0,1.991051409252336,-1.991051409252336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726232245.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-1.686226898691488,0.0,-1.686226898691488,0.0,-1.686226898691488,-2.066211695163583,-2.066211695163583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.107130750570548,0.0,-2.107130750570548,0.0,-2.107130750570548,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726232617.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726232823.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.686226898691488,-2.023472278429786,0.3372453797382976,0.0,0.0,-2.071707219401358,0.0,-2.071707219401358,0.0,-2.071707219401358,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,-1.9703687322875565,-0.985184366143778,-0.985184366143778,0.0,0.0,-2.2110831935702664,0.0,-2.2110831935702664,0.0,-2.2110831935702664,,,,,,0
motor_operacional_c7_v3_1::20260726233008.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260726235436.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-1.686226898691488,-1.686226898691488,0.0,0.0,0.0,3.0352084176446783,0.6744907594765952,2.3607176581680838,0.0,2.3607176581680838,-2.2701948948400377,0.0,-2.2701948948400377,0.0,-2.2701948948400377,0.0,2.015325894623116,-2.015325894623116,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727000124.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-0.7000301743647358,-0.7000301743647358,0.0,0.0,0.0,-1.9758153136986647,0.0,-1.9758153136986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9950920171417523,0.0,1.9950920171417523,0.0,1.9950920171417523,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727000359.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-1.0047961905856255,1.0047961905856255,0.0,0.0,,,,,,0.0,-1.0047961905856255,1.0047961905856255,0.0,0.0,,,,,,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727005556.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.9950920171417517,1.9950920171417517,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727005656.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,1.8973665961010275,1.8973665961010275,0.0,0.0,0.0,-1.8973665961010275,-1.8973665961010275,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727011856.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.0003337505238084,0.0,-2.0003337505238084,0.0,-2.0003337505238084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727014120.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,2.3482296668627183,2.3482296668627183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727021656.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.3607176581680838,0.0,-2.3607176581680838,0.0,-1.686226898691488,-1.97930469074964,0.0,-1.97930469074964,0.0,-1.97930469074964,2.066211695163583,0.0,2.066211695163583,0.0,2.066211695163583,2.066211695163583,0.0,2.066211695163583,0.0,2.066211695163583,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727022538.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.5531054019518803,0.5531054019518803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107130750570548,2.107130750570548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727024034.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-2.278856961627806,0.0,-2.278856961627806,0.0,-2.278856961627806,,,,,,-1.97930469074964,0.0,-1.97930469074964,0.0,0.0,1.3489815189531904,0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727030750.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,2.3607176581680838,-2.3607176581680838,0.0,-2.3607176581680838,,,,,,-1.97930469074964,-1.97930469074964,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727034521.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,-1.686226898691488,1.686226898691488,0.0,0.0,-1.9793046907496403,0.0,-1.9793046907496403,0.0,-1.9793046907496403,0.0,0.0,0.0,0.0,0.0,-0.6744907594765952,0.6744907594765952,-1.3489815189531904,0.0,-0.6744907594765952,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727040109.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727041408.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.9764587677548234,0.0,0.9764587677548234,0.0,0.9764587677548234,0.6744907594765952,-2.3607176581680838,3.0352084176446783,0.0,2.3607176581680838,-0.6744907594765952,1.686226898691488,-2.3607176581680838,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727044610.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,1.96116135138184,0.0,1.96116135138184,0.0,1.96116135138184,0.0,0.0,0.0,0.0,0.0,0.0,2.100420126042015,-2.100420126042015,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727050123.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.3607176581680838,-0.6744907594765952,3.0352084176446783,0.0,2.3607176581680838,2.3607176581680838,1.686226898691488,0.6744907594765952,0.0,0.6744907594765952,-2.3607176581680838,-2.3607176581680838,0.0,0.0,-0.6744907594765952,-1.991051409252336,-1.991051409252336,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727050714.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727051912.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727063126.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727075532.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727080055.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-2.015325894623116,-2.015325894623116,0.0,0.0,0.0,,,,,,-2.015325894623116,-2.015325894623116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727082626.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,-0.9948879532852338,0.9948879532852338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.063507818286384,0.0,2.063507818286384,0.0,2.063507818286384,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727090533.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047065262876636,2.047065262876636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727090656.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727091216.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,2.023472278429786,0.6744907594765952,1.3489815189531904,0.0,1.3489815189531904,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727092223.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727093024.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9758153136986647,0.0,-1.9758153136986647,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.6744907594765952,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727093333.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,-2.3607176581680838,0.6744907594765952,-3.0352084176446783,0.0,-2.3607176581680838,,,,,,0.0,2.047065262876636,-2.047065262876636,0.0,0.0,-2.297825058615212,-2.297825058615212,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727100251.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,1.686226898691488,0.0,1.686226898691488,0.0,1.686226898691488,0.0,1.9703687322875565,-1.9703687322875565,0.0,-1.9703687322875565,2.297825058615212,0.0,2.297825058615212,0.0,2.297825058615212,-0.6744907594765952,1.686226898691488,-2.3607176581680838,0.0,-0.6744907594765952,,,,,,,,,,,0
motor_operacional_c7_v3_1::20260727101749.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-2.287087499587462,0.0,-2.287087499587462,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,0.0,,,,,,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727102511.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,1.9703687322875565,0.0,1.9703687322875565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.047065262876636,-2.047065262876636,0.0,0.0,1.9703687322875565,0.985184366143778,0.985184366143778,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727102946.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,1.686226898691488,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.047065262876636,0.0,-2.047065262876636,0.0,-2.047065262876636,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727103353.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,1.9703687322875565,0.0,1.9703687322875565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977537561974785,0.0,0.6977537561974785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727103456.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727104313.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.8887226637562736,-0.8887226637562736,0.0,-0.8887226637562736,-2.3502093952533563,-2.3502093952533563,0.0,0.0,0.0,1.7312640481335226,2.423769667386932,-0.692505619253409,0.0,-0.692505619253409,0.0,-1.419601062120101,1.419601062120101,0.0,1.419601062120101,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727105048.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,GAIN,0.0,-2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,1.9703687322875565,-1.9703687322875565,0.0,-1.9703687322875565,0.0,0.0,0.0,0.0,0.0,-2.297825058615212,-2.297825058615212,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727105316.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,2.3607176581680838,0.6744907594765952,1.686226898691488,0.0,1.686226898691488,0.0,1.023532631438318,-1.023532631438318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4555734516094202,-0.4555734516094202,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727105427.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,-1.0912560170081484,0.0,-1.0912560170081484,0.0,0.0,-2.0816659994661326,0.0,-2.0816659994661326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727105744.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.297825058615212,-2.297825058615212,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727105929.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,0.0,0.6744907594765952,-0.6744907594765952,0.0,0.0,1.1547005383792517,0.0,1.1547005383792517,0.0,1.1547005383792517,0.0,1.2043875831929898,-1.2043875831929898,0.0,0.0,2.382733588725082,0.0,2.382733588725082,0.0,2.382733588725082,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727110018.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-1.4003365822460332,-0.7779647679144629,-0.6223718143315703,0.0,0.0,0.8215509748759686,0.8215509748759686,0.0,0.0,0.0,-1.3973939613090798,-0.5988831262753199,-0.7985108350337599,0.0,0.0,-0.6744907594765952,0.0,-0.6744907594765952,0.0,-0.6744907594765952,-0.5567022142689041,-0.5567022142689041,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727110313.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,-0.6744907594765952,-0.3372453797382976,-0.3372453797382976,0.0,0.0,1.686226898691488,2.023472278429786,-0.3372453797382976,0.0,0.0,-2.09264113488942,-1.7936924013337885,-0.2989487335556314,0.0,0.0,1.9703687322875565,0.985184366143778,0.985184366143778,0.0,1.9703687322875565,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727110615.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,-2.071707219401358,0.0,-2.071707219401358,0.0,-2.071707219401358,2.3607176581680838,0.0,2.3607176581680838,0.0,1.686226898691488,-1.9703687322875565,-1.9703687322875565,0.0,0.0,0.0,-2.2110831935702664,0.0,-2.2110831935702664,0.0,-2.2110831935702664,,,,,,0
motor_operacional_c7_v3_1::20260727110951.000000::VENDA,motor_operacional_c7_v3_1,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,-1.276569477008451,-1.276569477008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.6744907594765952,0.0,0.0,0.0,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727111200.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,-1.921578611051897,0.0,-1.921578611051897,0.0,-1.921578611051897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3489815189531904,0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,2.107130750570548,2.107130750570548,0.0,0.0,0.0,,,,,,1
motor_operacional_c7_v3_1::20260727111449.000000::VENDA,motor_operacional_c7_v3_1,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,2.3607176581680838,2.3607176581680838,0.0,0.0,0.0,-2.3607176581680838,-1.686226898691488,-0.6744907594765952,0.0,-0.6744907594765952,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,,,,,,,,,,,1
motor_operacional_c7_v3_1::20260727111516.000000::COMPRA,motor_operacional_c7_v3_1,COMPRA,STOP,2.2912878474779204,0.0,2.2912878474779204,0.0,2.2912878474779204,0.690457085932347,0.0,0.690457085932347,0.0,0.690457085932347,-0.6744907594765952,-0.6744907594765952,0.0,0.0,-0.6744907594765952,-2.335496832484569,0.0,-2.335496832484569,0.0,-2.335496832484569,,,,,,,,,,,1
