scenario_id;feature;feature_type;pattern;trades;wins;losses;win_rate_pct;net_mt5_points;average_mt5_points;profit_factor;baseline_win_rate_pct;baseline_average_mt5_points;lift_win_rate_pp;lift_average_mt5_points;pattern_score;pattern_rank
244;nivel_invalidation;numerica;(29087.3, 29172.85];61;14;36;22,950819672131146;13200,0;216,39344262295083;1,4583333333333333;17,91530944625407;-1,710097719869707;5,035510225877076;218,10354034282054;59,76144052474045;183
244;topo_30s;numerica;(29093.4, 29178.4];61;14;36;22,950819672131146;13200,0;216,39344262295083;1,4583333333333333;17,91530944625407;-1,710097719869707;5,035510225877076;218,10354034282054;59,76144052474045;184
185;saldo10;numerica;(4.6, 15.0];67;19;43;28,35820895522388;13100,0;195,52238805970148;1,380813953488372;21,824104234527688;8,794788273615636;6,534104720696192;186,72759978608585;59,74609910393293;185
188;saldo10;numerica;(4.6, 15.0];67;19;43;28,35820895522388;13100,0;195,52238805970148;1,380813953488372;21,824104234527688;8,794788273615636;6,534104720696192;186,72759978608585;59,74609910393293;186
247;nivel_invalidation;numerica;(29087.3, 29172.85];61;14;36;22,950819672131146;13200,0;216,39344262295083;1,4583333333333333;17,91530944625407;0,6514657980456026;5,035510225877076;215,74197682490524;59,74453677434285;187
247;topo_30s;numerica;(29093.4, 29178.4];61;14;36;22,950819672131146;13200,0;216,39344262295083;1,4583333333333333;17,91530944625407;0,6514657980456026;5,035510225877076;215,74197682490524;59,74453677434285;188
184;amplitude_swings;numerica;(10.25, 12.4];57;16;34;28,07017543859649;12800,0;224,56140350877192;1,4705882352941178;20,846905537459286;13,029315960912053;7,223269901137204;211,53208754785987;59,72828578136389;189
187;amplitude_swings;numerica;(10.25, 12.4];57;16;34;28,07017543859649;12800,0;224,56140350877192;1,4705882352941178;20,846905537459286;13,029315960912053;7,223269901137204;211,53208754785987;59,72828578136389;190
248;score_compra_base;numerica;(20.0, 33.0];58;14;35;24,137931034482758;14000,0;241,3793103448276;1,5;18,892508143322477;3,9087947882736156;5,245422891160281;237,47051555655398;59,6925956999883;191
184;nivel_invalidation;numerica;(29172.85, 29351.0];62;17;38;27,419354838709676;12100,0;195,16129032258064;1,3980263157894737;20,846905537459286;13,029315960912053;6,572449301250391;182,1319743616686;59,69244537023092;192
187;nivel_invalidation;numerica;(29172.85, 29351.0];62;17;38;27,419354838709676;12100,0;195,16129032258064;1,3980263157894737;20,846905537459286;13,029315960912053;6,572449301250391;182,1319743616686;59,69244537023092;193
244;diferenca_score;numerica;(31.4, 48.0];62;15;40;24,193548387096776;12275,0;197,98387096774192;1,38359375;17,91530944625407;-1,710097719869707;6,278238940842705;199,69396868761163;59,624718590110575;194
244;score_compra;numerica;(37.0, 51.0];60;13;32;21,666666666666668;13400,0;223,33333333333334;1,5234375;17,91530944625407;-1,710097719869707;3,751357220412597;225,04343105320305;59,617731974290415;195
184;score_compra;numerica;(22.0, 37.0];59;17;39;28,8135593220339;11300,0;191,52542372881356;1,3621794871794872;20,846905537459286;13,029315960912053;7,966653784574614;178,49610776790152;59,616359818690384;196
187;score_compra;numerica;(22.0, 37.0];59;17;39;28,8135593220339;11300,0;191,52542372881356;1,3621794871794872;20,846905537459286;13,029315960912053;7,966653784574614;178,49610776790152;59,616359818690384;197
244;amplitude_swings;numerica;(10.25, 12.4];57;14;36;24,561403508771928;13200,0;231,57894736842104;1,4583333333333333;17,91530944625407;-1,710097719869707;6,646094062517857;233,28904508829075;59,60975192716789;198
247;score_compra;numerica;(37.0, 51.0];60;13;32;21,666666666666668;13400,0;223,33333333333334;1,5234375;17,91530944625407;0,6514657980456026;3,751357220412597;222,68186753528775;59,600879034467255;199
247;amplitude_swings;numerica;(10.25, 12.4];57;14;36;24,561403508771928;13200,0;231,57894736842104;1,4583333333333333;17,91530944625407;0,6514657980456026;6,646094062517857;230,92748157037545;59,59296115951636;200
